id,smoking,cigarette-smoking,pipe-smoking,cigar-smoking
tt1791528,False,True,False,False
tt0144117,False,True,False,True
tt0043014,False,True,False,False
tt2333784,False,True,False,True
tt1413492,False,True,False,False
tt0090563,False,True,False,False
tt1272878,False,True,False,False
tt8378126,False,True,False,False
tt0964517,False,True,False,False
tt0317740,False,True,False,True
tt0374463,False,True,False,False
tt1764234,False,True,False,False
tt0108941,False,True,False,False
tt0285742,False,True,False,False
tt0078935,False,True,False,False
tt0099371,False,True,True,True
tt2404311,False,True,False,False
tt0022958,False,True,False,False
tt2402927,False,True,False,False
tt0100935,False,True,False,False
tt0181865,False,True,False,False
tt1355683,False,True,False,False
tt0120791,False,True,False,False
tt0045793,False,True,False,False
tt0093010,False,True,False,True
tt3072482,False,True,False,False
tt0120812,False,True,True,False
tt0780536,False,True,False,False
tt0053125,False,True,False,False
tt1321511,False,True,False,False
tt3532216,False,True,False,False
tt1092026,False,True,False,False
tt6161168,False,True,True,False
tt0117665,False,True,False,False
tt5177088,False,True,False,False
tt0450259,False,True,False,False
tt0032976,False,True,False,False
tt0295700,False,True,False,False
tt0430912,False,True,False,False
tt1971325,False,True,False,False
tt0395584,False,True,False,True
tt0298130,False,True,False,False
tt1019452,False,True,True,False
tt4731136,False,True,False,False
tt0093177,False,True,False,False
tt0065054,False,True,False,False
tt0337978,False,True,False,False
tt0250797,False,True,False,False
tt1219827,False,True,True,True
tt1205489,False,True,False,False
tt2302755,False,True,False,False
tt0976051,False,True,False,False
tt0087884,False,True,False,False
tt3682448,False,True,False,False
tt1120985,False,True,False,False
tt0113118,False,True,False,False
tt0251075,False,True,True,False
tt8637428,False,True,False,False
tt2910904,False,True,False,False
tt4334266,False,True,False,False
tt1243957,False,True,False,False
tt0080487,False,True,False,False
tt0072431,False,True,False,True
tt0076786,False,True,False,False
tt0099423,False,True,False,True
tt1615160,False,True,False,False
tt1220719,False,True,False,False
tt4281724,False,True,False,False
tt1189073,False,True,False,False
tt1291580,False,True,False,False
tt7134096,False,True,False,False
tt0118929,False,True,False,True
tt0187738,False,True,False,False
tt0086143,False,True,False,False
tt0373469,False,True,False,False
tt0298814,False,True,False,False
tt0305357,False,True,False,False
tt1065073,False,True,False,False
tt0264616,False,True,False,False
tt0458481,False,True,False,True
tt0116209,False,True,False,False
tt0398375,False,True,True,False
tt0093894,False,True,False,False
tt1931533,False,True,False,True
tt0092563,False,True,True,False
tt0120780,False,True,False,True
tt0118583,False,True,False,False
tt0112864,False,True,False,False
tt5719748,False,True,False,False
tt0116922,False,True,False,False
tt6285944,False,True,False,False
tt5774450,False,True,False,False
tt2058673,False,True,False,False
tt0357413,False,True,False,False
tt3655448,False,True,False,False
tt0381681,False,True,False,False
tt0082010,False,True,False,False
tt0112384,False,True,False,False
tt8075192,False,True,False,False
tt0077928,False,True,False,False
tt1226753,False,True,False,False
tt0482606,False,True,False,False
tt0298203,False,True,False,False
tt0427327,False,True,False,False
tt6908274,False,True,False,False
tt0362227,False,True,False,False
tt0086567,False,True,False,True
tt1655441,False,True,False,False
tt0120082,False,True,False,False
tt0112095,False,True,False,False
tt5862312,False,True,False,False
tt0171804,False,True,True,False
tt0328107,False,True,True,False
tt0265666,False,True,False,False
tt0054698,False,True,False,False
tt0475394,False,True,False,False
tt0824747,False,True,False,False
tt2368254,False,True,True,False
tt1191111,False,True,False,False
tt0285823,False,True,False,False
tt0101316,False,True,False,False
tt0067959,False,True,False,False
tt0064665,False,True,False,False
tt1231587,False,True,False,True
tt1288558,False,True,False,False
tt0257044,False,True,False,False
tt0077766,False,True,False,True
tt0177971,False,True,False,False
tt0185937,False,True,True,False
tt7315484,False,True,False,False
tt0114069,False,True,False,False
tt0449467,False,True,False,False
tt0055928,False,True,False,False
tt0243155,False,True,False,False
tt1126590,False,True,False,False
tt4276820,False,True,False,False
tt0765443,False,True,False,False
tt5215952,False,True,False,False
tt0898367,False,True,False,False
tt0409847,False,True,False,False
tt0106226,False,True,False,True
tt0023948,False,True,False,False
tt0119177,False,True,False,False
tt2381111,False,True,False,False
tt0450385,False,True,True,False
tt2042568,False,True,False,False
tt6491178,False,True,False,False
tt1411697,False,True,False,False
tt0243655,False,True,False,False
tt1132620,False,True,False,False
tt0074119,False,True,False,False
tt0302640,False,True,False,False
tt0411705,False,True,False,False
tt4971344,False,True,True,True
tt0094862,False,True,False,False
tt8233874,False,True,False,False
tt0375912,False,True,False,True
tt0074174,False,True,False,False
tt0074486,False,True,False,False
tt0455824,False,True,False,False
tt1038686,False,True,False,False
tt1571222,False,True,False,True
tt0324133,False,True,False,True
tt0266308,False,True,False,False
tt1853739,False,True,False,False
tt1714206,False,True,False,False
tt0106469,False,True,False,False
tt0067328,False,True,False,False
tt0097742,False,True,False,True
tt1781922,False,True,False,False
tt0348333,False,True,False,False
tt1758810,False,True,False,False
tt0433387,False,True,False,False
tt2937898,False,True,False,False
tt0091187,False,True,False,True
tt3165612,False,True,False,False
tt2614684,False,True,False,False
tt0105665,False,True,False,False
tt0070034,False,True,False,False
tt0117589,False,True,False,False
tt0399146,False,True,False,False
tt0118694,False,True,False,False
tt0075686,False,True,False,False
tt0113243,False,True,False,False
tt0212338,False,True,False,False
tt0280707,False,True,False,True
tt0249462,False,True,False,False
tt1470023,False,True,False,False
tt0758774,False,True,False,True
tt2402101,False,True,False,False
tt0120789,False,True,False,False
tt0122690,False,True,False,False
tt0086465,False,True,False,False
tt0183505,False,True,False,False
tt0093409,False,True,False,False
tt0215750,False,True,False,False
tt0179116,False,True,False,False
tt5968394,False,True,False,False
tt7242142,False,True,False,False
tt3014866,False,True,False,False
tt0102266,False,True,True,False
tt1823672,False,True,False,True
tt5208252,False,True,False,False
tt0985699,False,True,False,False
tt0230030,False,True,False,False
tt0094889,False,True,False,False
tt0109446,False,True,False,False
tt7125860,False,True,False,False
tt1172570,False,True,False,False
tt3348730,False,True,False,False
tt0918927,False,True,False,False
tt0822847,False,True,False,False
tt1426329,False,True,False,False
tt0110598,False,True,False,False
tt4540710,False,True,False,False
tt0082089,False,True,False,True
tt0099871,False,True,False,False
tt5501104,False,True,False,False
tt0443543,False,True,False,False
tt3640424,False,True,False,False
tt0289992,False,True,False,False
tt3289724,False,True,False,False
tt2103267,False,True,False,False
tt0376136,False,True,False,True
tt3416536,False,True,False,False
tt0116225,False,True,False,True
tt0265459,False,True,False,False
tt3522806,False,True,False,False
tt1726669,False,True,True,False
tt0094761,False,True,False,True
tt0120889,False,True,False,False
tt0061512,False,True,False,False
tt1655442,False,True,False,True
tt0327137,False,True,False,False
tt0337741,False,True,True,True
tt0088011,False,True,False,False
tt1430612,False,True,False,True
tt4463816,False,True,False,False
tt0090163,False,True,False,False
tt2378507,False,True,False,False
tt1440728,False,True,False,False
tt2837574,False,True,False,False
tt0462200,False,True,False,False
tt0203119,False,True,False,False
tt3381008,False,True,False,False
tt1657517,False,True,False,False
tt0094291,False,True,False,True
tt8649186,False,True,False,False
tt1313092,False,True,False,False
tt0140352,False,True,False,False
tt1034331,False,True,False,False
tt0191397,False,True,False,False
tt0088000,False,True,False,False
tt0086979,False,True,False,False
tt4537896,False,True,False,True
tt0079766,False,True,False,False
tt5397194,False,True,False,False
tt0139699,False,True,False,False
tt4731148,False,True,False,False
tt3181776,False,True,False,False
tt0914798,False,True,False,False
tt0985694,False,True,False,True
tt2756032,False,True,False,False
tt1399683,False,True,False,False
tt0069995,False,True,False,False
tt3321300,False,True,False,False
tt6043142,False,True,False,False
tt6543652,False,True,False,False
tt0119237,False,True,False,True
tt1139797,False,True,False,False
tt1285009,False,True,False,False
tt0038455,False,True,True,False
tt0061418,False,True,False,True
tt2377322,False,True,False,False
tt0092644,False,True,False,True
tt0097162,False,True,False,False
tt2132285,False,True,False,False
tt1592525,False,True,False,False
tt4129870,False,True,True,False
tt0086491,False,True,False,False
tt0088194,False,True,False,True
tt0088794,False,True,False,True
tt0120148,False,True,False,False
tt1228987,False,True,False,False
tt0098084,False,True,False,False
tt0303816,False,True,False,False
tt0107207,False,True,False,False
tt0389557,False,True,False,False
tt1714915,False,True,False,False
tt3824458,False,True,False,False
tt0089907,False,True,False,False
tt0373074,False,True,False,False
tt0082118,False,True,False,False
tt1284575,False,True,False,False
tt0119978,False,True,False,True
tt1450321,False,True,False,False
tt0292963,False,True,False,False
tt0049261,False,True,False,True
tt0288477,False,True,False,True
tt0120685,False,True,False,False
tt0086984,False,True,False,False
tt0112461,False,True,False,False
tt0403508,False,True,True,False
tt0350258,False,True,False,False
tt0076729,False,True,False,True
tt0141926,False,True,True,False
tt0098354,False,True,False,True
tt3203606,False,True,False,False
tt0105265,False,True,False,False
tt0145653,False,True,False,False
tt0830558,False,True,False,False
tt2404463,False,True,False,False
tt0067116,False,True,False,True
tt0047086,False,True,False,False
tt0091223,False,True,False,False
tt0106912,False,True,False,True
tt1742334,False,True,False,True
tt10199590,False,True,False,False
tt5503718,False,True,False,False
tt0093629,False,True,False,False
tt0093560,False,True,False,False
tt0047296,False,True,False,True
tt0063350,False,True,False,False
tt3203528,False,True,False,False
tt0462335,False,True,False,False
tt7298596,False,True,False,False
tt0093191,False,True,False,False
tt4158096,False,True,False,False
tt1121931,False,True,False,False
tt0085244,False,True,False,False
tt0473705,False,True,False,False
tt0433362,False,True,False,False
tt1226229,False,True,False,False
tt0418689,False,True,False,False
tt2515034,False,True,False,False
tt8746478,False,True,False,False
tt0800241,False,True,False,False
tt0330099,False,True,False,False
tt1135084,False,True,False,True
tt0096933,False,True,False,False
tt7703924,False,True,False,False
tt0266987,False,True,False,True
tt0453467,False,True,False,False
tt0252503,False,True,False,True
tt0051201,False,True,False,True
tt0104779,False,True,False,False
tt4385888,False,True,False,False
tt0085382,False,True,False,False
tt5962210,False,True,False,True
tt0107653,False,True,False,False
tt2358891,False,True,False,False
tt0104348,False,True,False,False
tt6905696,False,True,False,False
tt3721954,False,True,False,False
tt0120681,False,True,False,False
tt0125022,False,True,False,True
tt0372588,False,True,False,False
tt0062512,False,True,False,False
tt9345754,False,True,False,False
tt1206543,False,True,False,False
tt0435705,False,True,False,False
tt0109456,False,True,False,False
tt2056771,False,True,False,False
tt9172422,False,True,False,False
tt0094608,False,True,False,False
tt5311542,False,True,False,False
tt6017942,False,True,False,False
tt0112040,False,True,False,False
tt0367959,False,True,True,False
tt2515030,False,True,False,False
tt4080956,False,True,False,False
tt0120032,False,True,False,False
tt0119099,False,True,False,True
tt0083511,False,True,False,False
tt0101889,False,True,False,False
tt0963178,False,True,False,False
tt2053425,False,True,False,False
tt4666726,False,True,False,False
tt0430922,False,True,False,False
tt1315981,False,True,False,False
tt0105929,False,True,False,False
tt0093418,False,True,False,False
tt0101393,False,True,False,True
tt2265171,False,True,False,True
tt0272020,False,True,False,False
tt1216496,False,True,False,False
tt0333766,False,True,False,False
tt1937149,False,True,False,False
tt3262342,False,True,False,False
tt0274558,False,True,False,False
tt0077405,False,True,False,False
tt0077402,False,True,True,True
tt2231253,False,True,False,True
tt1602613,False,True,False,False
tt0109707,False,True,False,True
tt0251160,False,True,False,False
tt7153766,False,True,False,False
tt0097108,False,True,False,False
tt0465580,False,True,False,True
tt0040522,False,True,False,False
tt0112792,False,True,False,False
tt0056801,False,True,False,False
tt2361317,False,True,False,True
tt1144884,False,True,False,False
tt0056923,False,True,False,False
tt2513074,False,True,False,False
tt0165710,False,True,False,False
tt0071577,False,True,False,True
tt4190530,False,True,False,False
tt0113101,False,True,False,False
tt2177771,False,True,False,False
tt0118887,False,True,False,True
tt0363988,False,True,False,False
tt2172584,False,True,False,False
tt0294870,False,True,False,False
tt0343737,False,True,False,True
tt4136084,False,True,False,False
tt0315733,False,True,False,False
tt0036775,False,True,True,False
tt5929754,False,True,False,True
tt1231583,False,True,False,False
tt0088571,False,True,False,False
tt0355702,False,True,False,False
tt0808357,False,True,False,False
tt0472399,False,True,False,False
tt0221218,False,True,False,False
tt0112579,False,True,False,False
tt0117731,False,True,False,False
tt0109424,False,True,False,False
tt0335559,False,True,False,False
tt0352248,False,True,False,True
tt0107554,False,True,False,False
tt1712261,False,True,False,True
tt3768572,False,True,False,False
tt0116778,False,True,False,False
tt1001482,False,True,False,False
tt2884206,False,True,False,False
tt0134273,False,True,False,False
tt0081455,False,True,False,True
tt1322269,False,True,True,False
tt0445922,False,True,False,False
tt2582784,False,True,True,False
tt0301470,False,True,False,False
tt0210070,False,True,False,False
tt0061452,False,True,False,True
tt1767354,False,True,False,False
tt2291540,False,True,False,False
tt2024469,False,True,False,False
tt0104692,False,True,False,False
tt3612616,False,True,False,False
tt0080360,False,True,False,False
tt1297919,False,True,False,False
tt0113749,False,True,False,False
tt0100507,False,True,False,True
tt0109445,False,True,False,False
tt0012349,False,True,False,True
tt0114558,False,True,True,False
tt1247690,False,True,False,True
tt0235198,False,True,False,False
tt3707106,False,True,False,False
tt0242423,False,True,False,False
tt0844479,False,True,False,False
tt0025316,False,True,False,True
tt0174378,False,True,False,False
tt3750872,False,True,False,True
tt0393109,False,True,False,False
tt0093640,False,True,False,False
tt0412080,False,True,False,False
tt0048545,False,True,False,True
tt0420223,False,True,False,False
tt0067800,False,True,False,True
tt0245046,False,True,False,False
tt0042192,False,True,False,False
tt0108330,False,True,False,False
tt0838221,False,True,False,False
tt0096332,False,True,False,False
tt0022100,False,True,False,True
tt5437928,False,True,False,True
tt0089686,False,True,False,False
tt0243736,False,True,False,False
tt5727282,False,True,False,False
tt0105698,False,True,False,False
tt3385524,False,True,False,False
tt4964788,False,True,True,False
tt4255304,False,True,False,False
tt0099582,False,True,False,True
tt0147612,False,True,False,False
tt0480025,False,True,False,False
tt6195094,False,True,False,False
tt5466186,False,True,False,False
tt5390504,False,True,False,False
tt6062774,False,True,False,False
tt0120784,False,True,False,False
tt0455590,False,True,False,False
tt0421238,False,True,False,False
tt0498380,False,True,False,False
tt0472062,False,True,False,False
tt0118789,False,True,False,False
tt0295701,False,True,False,False
tt0100260,False,True,False,True
tt4513674,False,True,False,False
tt5301662,False,True,False,False
tt0209077,False,True,False,False
tt0117802,False,True,False,True
tt0138704,False,True,False,False
tt7905466,False,True,False,False
tt1263670,False,True,False,False
tt0365907,False,True,False,False
tt0106364,False,True,False,True
tt1397280,False,True,False,False
tt0091860,False,True,False,False
tt0099797,False,True,False,False
tt5635086,False,True,False,False
tt0780622,False,True,False,False
tt1772250,False,True,False,False
tt0065214,False,True,False,True
tt1491044,False,True,False,False
tt0088206,False,True,False,False
tt0120632,False,True,False,False
tt0882977,False,True,False,False
tt0069762,False,True,False,False
tt0090863,False,True,False,False
tt0078754,False,True,False,False
tt7736478,False,True,False,True
tt1439572,False,True,False,False
tt0242193,False,True,False,False
tt0085404,False,True,False,False
tt0055184,False,True,False,False
tt0104652,False,True,False,False
tt0387877,False,True,False,False
tt2199571,False,True,False,False
tt1657507,False,True,False,False
tt0033870,False,True,False,True
tt0368794,False,True,False,False
tt0842926,False,True,False,False
tt4595882,False,True,False,False
tt1448755,False,True,False,False
tt0371257,False,True,False,False
tt1869347,False,True,False,True
tt0083767,False,True,False,True
tt0379725,False,True,False,False
tt0100258,False,True,False,False
tt2677722,False,True,False,False
tt0082495,False,True,False,False
tt2315596,False,True,True,False
tt0300214,False,True,False,False
tt0416315,False,True,False,False
tt0119395,False,True,True,True
tt0077269,False,True,False,True
tt0338466,False,True,False,False
tt0115438,False,True,False,False
tt0124315,False,True,False,False
tt0097937,False,True,False,False
tt0270288,False,True,False,False
tt0179626,False,True,False,True
tt0313542,False,True,False,False
tt0460829,False,True,False,False
tt1866249,False,True,False,False
tt0120902,False,True,False,False
tt4721124,False,True,False,False
tt0077588,False,True,False,False
tt0117628,False,True,False,False
tt0057517,False,True,False,False
tt1726592,False,True,False,False
tt0825232,False,True,False,False
tt0107076,False,True,False,True
tt7942742,False,True,False,False
tt0097737,False,True,False,False
tt0095963,False,True,False,False
tt0370986,False,True,False,False
tt0405296,False,True,False,True
tt0089539,False,True,False,False
tt1139328,False,True,False,False
tt0190865,False,True,False,False
tt0095250,False,True,False,False
tt3205376,False,True,False,True
tt3908142,False,True,False,False
tt0079522,False,True,False,False
tt5825380,False,True,False,False
tt0053472,False,True,False,False
tt0338095,False,True,True,False
tt0061184,False,True,False,False
tt0107969,False,True,False,False
tt0090887,False,True,False,False
tt0099939,False,True,False,True
tt10384744,False,True,False,False
tt1175709,False,True,False,False
tt0211465,False,True,False,True
tt0105415,False,True,False,False
tt1164999,False,True,False,False
tt0044079,False,True,False,False
tt0119223,False,True,False,False
tt0086216,False,True,False,False
tt0078723,False,True,False,True
tt0107808,False,True,False,False
tt5001754,False,True,False,False
tt0118956,False,True,False,False
tt2072233,False,True,False,False
tt7313348,False,True,False,False
tt0802948,False,True,False,False
tt0082934,False,True,False,False
tt1859522,False,True,False,False
tt0166896,False,True,False,True
tt1619029,False,True,False,False
tt0105275,False,True,False,False
tt0088993,False,True,False,True
tt0048140,False,True,False,False
tt0116213,False,True,False,False
tt0116040,False,True,False,False
tt0095742,False,True,False,False
tt0077681,False,True,False,False
tt4226388,False,True,False,False
tt0099253,False,True,False,False
tt0058946,False,True,False,False
tt0974554,False,True,False,False
tt0388125,False,True,False,False
tt0070895,False,True,False,True
tt0332375,False,True,False,False
tt0061395,False,True,False,False
tt0108394,False,True,False,False
tt6012380,False,True,False,False
tt0337692,False,True,False,False
tt7690670,False,True,False,True
tt0096787,False,True,False,True
tt0104815,False,True,False,False
tt0875034,False,True,False,False
tt0097240,False,True,False,False
tt0086617,False,True,False,False
tt0107302,False,True,False,False
tt0242527,False,True,False,False
tt3447364,False,True,False,False
tt0105459,False,True,False,True
tt0144120,False,True,False,False
tt0072443,False,True,False,False
tt0044741,False,True,False,True
tt0481369,False,True,False,False
tt1298649,False,True,False,False
tt0106246,False,True,False,False
tt0443489,False,True,False,False
tt4807408,False,True,False,False
tt0070903,False,True,True,False
tt0097733,False,True,False,False
tt0050815,False,True,False,False
tt1186367,False,True,False,False
tt0498399,False,True,False,False
tt4901306,False,True,True,True
tt0486551,False,True,False,False
tt0078902,False,True,False,False
tt0283003,False,True,False,False
tt0365376,False,True,False,False
tt0245562,False,True,False,False
tt4572792,False,True,False,False
tt0119256,False,True,False,False
tt0120877,False,True,False,True
tt0041790,False,True,False,False
tt0097778,False,True,False,False
tt0134619,False,True,False,False
tt0018773,False,True,False,False
tt1190539,False,True,False,False
tt0119675,False,True,False,False
tt0280665,False,True,False,False
tt10199640,False,True,False,False
tt0066892,False,True,False,False
tt0364045,False,True,False,False
tt2980210,False,True,False,False
tt2499472,False,True,False,False
tt5881528,False,True,False,False
tt5316540,False,True,False,False
tt1667321,False,True,False,False
tt0118158,False,True,False,True
tt0093512,False,True,False,False
tt0084296,False,True,False,False
tt1083452,False,True,False,False
tt1196948,False,True,False,False
tt0050986,False,True,False,False
tt4291600,False,True,False,False
tt0062994,False,True,False,True
tt0108473,False,True,False,False
tt0493430,False,True,False,False
tt0067927,False,True,True,False
tt0831887,False,True,False,False
tt1496422,False,True,False,True
tt0237572,False,True,False,False
tt0062229,False,True,False,True
tt0360201,False,True,False,False
tt0091167,False,True,False,False
tt0032904,False,True,False,False
tt0404802,False,True,False,False
tt3881784,False,True,False,False
tt0035124,False,True,False,False
tt1027718,False,True,False,True
tt1524137,False,True,False,False
tt0067588,False,True,False,False
tt3007512,False,True,False,False
tt6303866,False,True,False,False
tt0194314,False,True,False,False
tt10985510,False,True,False,False
tt0068935,False,True,False,False
tt6304046,False,True,False,False
tt0094336,False,True,False,True
tt0119229,False,True,False,True
tt0195945,False,True,False,False
tt10208198,False,True,False,False
tt0095294,False,True,False,False
tt1261978,False,True,False,False
tt0412019,False,True,False,False
tt0903657,False,True,False,False
tt0105121,False,True,False,False
tt0100029,False,True,False,False
tt1564585,False,True,False,False
tt2718492,False,True,False,False
tt2011159,False,True,False,False
tt5117428,False,True,True,False
tt0419887,False,True,False,False
tt0986233,False,True,False,False
tt0115640,False,True,False,False
tt0088172,False,True,False,True
tt0165798,False,True,False,True
tt0241025,False,True,False,False
tt0091954,False,True,False,False
tt2404425,False,True,False,False
tt0112819,False,True,False,True
tt0078087,False,True,False,False
tt0111495,False,True,False,False
tt0077594,False,True,False,False
tt0107034,False,True,False,False
tt1596345,False,True,False,False
tt0092925,False,True,False,True
tt2171867,False,True,False,False
tt0118548,False,True,False,False
tt1684226,False,True,False,False
tt0105428,False,True,False,False
tt5716464,False,True,False,False
tt4703048,False,True,False,False
tt0158983,False,True,False,True
tt2326554,False,True,False,False
tt2032572,False,True,False,True
tt0451094,False,True,False,False
tt0236493,False,True,True,False
tt0111255,False,True,False,True
tt0081383,False,True,False,False
tt1216487,False,True,False,False
tt0325805,False,True,False,False
tt0778661,False,True,False,False
tt0102005,False,True,False,False
tt0053459,False,True,False,False
tt0073540,False,True,False,False
tt4853102,False,True,False,True
tt0421054,False,True,False,False
tt2567712,False,True,False,False
tt0110997,False,True,False,False
tt0258470,False,True,True,False
tt0775440,False,True,False,False
tt0335563,False,True,False,True
tt2379308,False,True,False,False
tt0162650,False,True,False,False
tt0083190,False,True,False,False
tt2537176,False,True,False,False
tt0297284,False,True,False,False
tt0427944,False,True,False,True
tt0108122,False,True,False,False
tt0162677,False,True,False,False
tt0191754,False,True,False,False
tt3458254,False,True,False,False
tt0043456,False,True,False,False
tt0088414,False,True,False,False
tt3395184,False,True,False,False
tt0304415,False,True,False,True
tt0787524,False,True,False,False
tt0098273,False,True,False,False
tt0181316,False,True,False,False
tt0405336,False,True,False,False
tt0065377,False,True,False,True
tt1221208,False,True,False,False
tt0059646,False,True,False,False
tt0266465,False,True,False,False
tt0057345,False,True,True,False
tt0040724,False,True,False,False
tt0114857,False,True,False,False
tt1235124,False,True,False,False
tt1232776,False,True,False,False
tt1462900,False,True,False,False
tt0063374,False,True,False,True
tt0063415,False,True,False,True
tt0105643,False,True,False,False
tt0116361,False,True,False,False
tt3983266,False,True,False,False
tt2333804,False,True,False,False
tt3203620,False,True,False,False
tt0329028,False,True,False,False
tt1084950,False,True,False,False
tt1311071,False,True,False,False
tt0048028,False,True,False,True
tt5270948,False,True,False,False
tt1085492,False,True,False,True
tt0401383,False,True,False,False
tt0104714,False,True,False,False
tt4714782,False,True,False,False
tt0109759,False,True,False,False
tt0038559,False,True,False,False
tt0100436,False,True,False,False
tt0055471,False,True,False,False
tt0114194,False,True,False,False
tt9647768,False,True,False,False
tt0203975,False,True,False,False
tt0057298,False,True,False,True
tt1532503,False,True,False,False
tt0094963,False,True,False,False
tt2292959,False,True,False,False
tt0076257,False,True,False,False
tt0139809,False,True,False,False
tt0110308,False,True,False,False
tt0362478,False,True,False,False
tt0032551,False,True,False,False
tt0079261,False,True,False,False
tt1568338,False,True,False,False
tt0470705,False,True,False,False
tt7670212,False,True,False,False
tt0441796,False,True,False,False
tt7921248,False,True,False,False
tt2717860,False,True,False,False
tt1251757,False,True,False,False
tt0101065,False,True,False,False
tt1837636,False,True,False,True
tt0102713,False,True,False,False
tt0082432,False,True,False,True
tt0300051,False,True,False,False
tt0110074,False,True,False,True
tt0091630,False,True,False,False
tt0907657,False,True,False,False
tt0113481,False,True,False,False
tt0078966,False,True,False,True
tt0035423,False,True,False,False
tt0119080,False,True,False,False
tt0101764,False,True,False,True
tt0082250,False,True,False,True
tt0199626,False,True,False,False
tt0315983,False,True,False,False
tt4145324,False,True,False,False
tt0080365,False,True,False,True
tt0120832,False,True,False,True
tt0073582,False,True,False,False
tt0119349,False,True,False,False
tt0465551,False,True,False,False
tt2121382,False,True,False,False
tt0468489,False,True,False,False
tt0094602,False,True,False,True
tt2452254,False,True,False,False
tt0029308,False,True,True,False
tt0048605,False,True,False,False
tt0081114,False,True,False,False
tt0112913,False,True,False,False
tt4714568,False,True,False,False
tt1894476,False,True,False,False
tt0062376,False,True,False,False
tt3553442,False,True,False,False
tt0099385,False,True,True,False
tt1680114,False,True,False,False
tt0095488,False,True,False,False
tt1149362,False,True,False,False
tt0054997,False,True,False,False
tt0871426,False,True,False,False
tt1300851,False,True,False,False
tt0119807,False,True,False,False
tt0074452,False,True,False,True
tt0405508,False,True,False,False
tt2261331,False,True,False,False
tt2479800,False,True,False,False
tt2265398,False,True,False,False
tt0046438,False,True,False,False
tt0051327,False,True,False,False
tt0080117,False,True,False,False
tt0100828,False,True,False,True
tt0073631,False,True,False,True
tt0085210,False,True,False,False
tt0401711,False,True,False,False
tt6474040,False,True,False,False
tt0100485,False,True,False,True
tt0466909,False,True,False,False
tt0065088,False,True,False,False
tt0133189,False,True,False,False
tt0367631,False,True,False,False
tt0038109,False,True,False,True
tt1053424,False,True,False,False
tt3294200,False,True,False,False
tt4285496,False,True,True,False
tt0073580,False,True,False,False
tt0082766,False,True,True,False
tt0090021,False,True,False,False
tt1649444,False,True,False,False
tt0058586,False,True,False,True
tt0097322,False,True,False,False
tt0031679,False,True,False,True
tt1410063,False,True,False,False
tt0102960,False,True,False,False
tt8963708,False,True,False,False
tt0074695,False,True,False,False
tt0962826,False,True,False,True
tt1210042,False,True,False,False
tt0279113,False,True,False,False
tt0032599,False,True,False,False
tt0099740,False,True,False,False
tt1872818,False,True,False,False
tt4781612,False,True,False,False
tt0120731,False,True,False,False
tt0426459,False,True,False,False
tt1172994,False,True,False,False
tt0344510,False,True,False,False
tt0108525,False,True,False,False
tt0151568,False,True,False,True
tt0256009,False,True,True,False
tt1788391,False,True,False,False
tt0259153,False,True,False,False
tt0238112,False,True,False,False
tt1535616,False,True,False,True
tt0113537,False,True,False,False
tt0441909,False,True,False,False
tt0084777,False,True,False,False
tt0040525,False,True,True,False
tt0074292,False,True,False,True
tt0042593,False,True,False,False
tt0073240,False,True,False,False
tt0307987,False,True,False,False
tt0067525,False,True,False,False
tt0274309,False,True,False,False
tt0064816,False,True,False,True
tt0087909,False,True,False,False
tt2170593,False,True,False,False
tt0078908,False,True,False,False
tt3458510,False,True,False,False
tt3567666,False,True,False,False
tt0114852,False,True,False,False
tt0052077,False,True,False,False
tt0082869,False,True,False,False
tt0104573,False,True,False,False
tt0297884,False,True,False,False
tt0185133,False,True,False,False
tt2718440,False,True,False,True
tt0283877,False,True,False,False
tt0103956,False,True,False,True
tt3525168,False,True,False,False
tt0099762,False,True,False,False
tt1235166,False,True,False,False
tt0366627,False,True,False,False
tt0077294,False,True,False,True
tt0310775,False,True,True,False
tt0424880,False,True,False,False
tt0473308,False,True,False,False
tt0375173,False,True,True,False
tt0068675,False,True,False,False
tt0913445,False,True,False,False
tt0097770,False,True,False,True
tt0085862,False,True,False,True
tt0472198,False,True,False,True
tt0243255,False,True,False,False
tt0821642,False,True,False,False
tt6902696,False,True,False,False
tt0202677,False,True,False,False
tt0106307,False,True,True,False
tt1714208,False,True,False,False
tt7464188,False,True,False,False
tt0097438,False,True,False,False
tt0208988,False,True,False,False
tt0091828,False,True,False,True
tt0185014,False,True,False,False
tt0086998,False,True,False,True
tt0340377,False,True,False,False
tt1547234,False,True,False,False
tt5893264,False,True,False,False
tt0066319,False,True,False,False
tt0043338,False,True,False,True
tt5016946,False,True,False,False
tt5135336,False,True,False,False
tt1226774,False,True,False,False
tt1175491,False,True,False,True
tt1045670,False,True,False,False
tt0460989,False,True,False,False
tt0806203,False,True,False,False
tt0117631,False,True,False,True
tt0081070,False,True,False,True
tt6671244,False,True,False,False
tt0056059,False,True,False,False
tt1343097,False,True,False,False
tt0118604,False,True,False,False
tt0093146,False,True,False,False
tt0052918,False,True,False,False
tt1758595,False,True,False,False
tt6768578,False,True,False,False
tt8535968,False,True,False,False
tt1063669,False,True,False,False
tt0446755,False,True,False,False
tt5859238,False,True,False,False
tt0090190,False,True,False,True
tt0071910,False,True,False,False
tt1270262,False,True,False,True
tt0219822,False,True,False,False
tt0103905,False,True,False,False
